CustomerID,CustomerName,Segment
MG-182052,Mitch Gastineau,Corporate
TC-211452,Theresa Coyne,Corporate
BM-116502,Brian Moss,Corporate
JK-153252,Jason Klamczynski,Corporate
DV-130452,Darrin Van Huff,Corporate
DW-131952,David Wiener,Corporate
RS-194202,Ricardo Sperren,Corporate
DH-130752,Dave Hallsten,Corporate
GK-146202,Grace Kelly,Corporate
CS-118452,Cari Sayre,Corporate
BB-109902,Barry Blumstein,Corporate
KC-162552,Karen Carlisle,Corporate
DW-135852,Dorothy Wardle,Corporate
DM-35251,Don Miller,Corporate
MM-82802,Muhammed MacIntyre,Corporate
SC-102301,Scot Coram,Corporate
RR-95252,Rick Reed,Corporate
BS-113653,Bill Shonely,Corporate
AG-3001,Aleksandra Gannaway,Corporate
LO-171703,Lori Olson,Corporate
MC-174251,Mark Cousins,Corporate
BT-13951,Bill Tyler,Corporate
HW-49352,Helen Wasserman,Corporate
JS-56852,Jim Sink,Corporate
EM-138251,Elizabeth Moffitt,Corporate
CK-27601,Cyma Kinney,Corporate
KE-164201,Katrina Edelman,Corporate
RW-195402,Rick Wilson,Corporate
NH-86103,Nicole Hansen,Corporate
MH-176202,Matt Hagelstein,Corporate
AC-6152,Ann Chong,Corporate
AS-102853,Alejandro Savely,Corporate
DJ-34202,Denny Joy,Corporate
MG-182051,Mitch Gastineau,Corporate
TS-114302,Tom Stivers,Corporate
CV-28051,Cynthia Voltz,Corporate
ND-184603,Neil Ducich,Corporate
RS-194201,Ricardo Sperren,Corporate
FH-143652,Fred Hopkins,Corporate
DK-131501,David Kendrick,Corporate
DK-132252,Dean Katz,Corporate
EB-37501,Edward Becker,Corporate
ON-187152,Odella Nelson,Corporate
GR-145602,Georgia Rosenberg,Corporate
NC-186251,Noah Childs,Corporate
BV-112453,Benjamin Venier,Corporate
RS-197653,Roland Schwarz,Corporate
EB-137053,Ed Braxton,Corporate
AH-101953,Alan Haines,Corporate
EM-40952,Eudokia Martin,Corporate
LW-69902,Lindsay Williams,Corporate
GP-147403,Guy Phonely,Corporate
SG-108902,Susan Gilcrest,Corporate
KL-65551,Kelly Lampkin,Corporate
LS-172002,Luke Schmidt,Corporate
DK-128352,Damala Kotsonis,Corporate
LS-69451,Linda Southworth,Corporate
GP-47401,Guy Phonely,Corporate
LS-69452,Linda Southworth,Corporate
KB-162401,Karen Bern,Corporate
MS-179803,Michael Stewart,Corporate
KC-166753,Kimberly Carter,Corporate
LW-68251,Laurel Workman,Corporate
CM-18151,Candace McMahon,Corporate
SW-107551,Steven Ward,Corporate
SP-208603,Sung Pak,Corporate
NH-186103,Nicole Hansen,Corporate
DJ-135101,Don Jones,Corporate
ES-40801,Erin Smith,Corporate
KH-63302,Katharine Harms,Corporate
AH-106901,Anna Häberlin,Corporate
DH-30751,Dave Hallsten,Corporate
RW-196301,Rob Williams,Corporate
RP-92702,Rachel Payne,Corporate
JG-153103,Jason Gross,Corporate
DM-135253,Don Miller,Corporate
MC-176353,Matthew Clasen,Corporate
JC-161051,Julie Creighton,Corporate
LO-171702,Lori Olson,Corporate
BV-12451,Benjamin Venier,Corporate
TT-112651,Tim Taslimi,Corporate
JD-58952,Jonathan Doherty,Corporate
NC-85351,Nick Crebassa,Corporate
MH-74401,Mark Haberlin,Corporate
KN-164503,Kean Nguyen,Corporate
JP-54603,Jennifer Patt,Corporate
GP-147401,Guy Phonely,Corporate
KC-162553,Karen Carlisle,Corporate
LR-170351,Lisa Ryan,Corporate
SC-207701,Stewart Carmichael,Corporate
CM-18302,Cari MacIntyre,Corporate
JE-161652,Justin Ellison,Corporate
TS-111602,Theresa Swint,Corporate
JR-162102,Justin Ritter,Corporate
LS-172003,Luke Schmidt,Corporate
AM-3601,Alice McCarthy,Corporate
FA-42301,Frank Atkinson,Corporate
SC-107701,Stewart Carmichael,Corporate
CJ-18752,Carl Jackson,Corporate
CY-127453,Craig Yedwab,Corporate
RW-195401,Rick Wilson,Corporate
AJ-7952,Anthony Johnson,Corporate
KN-64501,Kean Nguyen,Corporate
DG-133002,Deirdre Greer,Corporate
HR-148303,Harold Ryan,Corporate
KN-163901,Katherine Nockton,Corporate
AR-3451,Alex Russell,Corporate
CM-27152,Craig Molinari,Corporate
MK-179051,Michael Kennedy,Corporate
DM-29551,Dario Medina,Corporate
NB-85803,Nicole Brennan,Corporate
FA-142302,Frank Atkinson,Corporate
TH-112352,Tiffany House,Corporate
SG-208903,Susan Gilcrest,Corporate
KB-166002,Ken Brennan,Corporate
LW-169901,Lindsay Williams,Corporate
JR-62103,Justin Ritter,Corporate
AG-4953,Andrew Gjertsen,Corporate
MC-174253,Mark Cousins,Corporate
DK-31502,David Kendrick,Corporate
VW-217751,Victoria Wilson,Corporate
KH-166302,Ken Heidel,Corporate
NS-86401,Noel Staavos,Corporate
ES-40802,Erin Smith,Corporate
JC-161053,Julie Creighton,Corporate
LS-172001,Luke Schmidt,Corporate
ON-187153,Odella Nelson,Corporate
VW-117751,Victoria Wilson,Corporate
MH-177853,Maya Herman,Corporate
VW-117752,Victoria Wilson,Corporate
JM-152653,Janet Molinari,Corporate
GG-46502,Greg Guthrie,Corporate
JO-151452,Jack O'Briant,Corporate
PW-90301,Pauline Webber,Corporate
JD-58951,Jonathan Doherty,Corporate
JW-52201,Jane Waco,Corporate
DM-133451,Denise Monton,Corporate
RS-94201,Ricardo Sperren,Corporate
SF-109652,Sylvia Foulston,Corporate
SC-204403,Shaun Chance,Corporate
FH-43652,Fred Hopkins,Corporate
LD-68552,Lela Donovan,Corporate
SM-109501,Suzanne McNair,Corporate
LC-169302,Linda Cazamias,Corporate
VG-218051,Vivek Grady,Corporate
BP-11851,Ben Peterman,Corporate
BB-9902,Barry Blumstein,Corporate
ER-138552,Elpida Rittenbach,Corporate
FH-143653,Fred Hopkins,Corporate
SP-206203,Stefania Perrino,Corporate
DV-130451,Darrin Van Huff,Corporate
AH-751,Adam Hart,Corporate
CS-122502,Chris Selesnick,Corporate
SV-108152,Stuart Van,Corporate
DJ-135102,Don Jones,Corporate
LA-167801,Laura Armstrong,Corporate
LW-168251,Laurel Workman,Corporate
MY-173803,Maribeth Yedwab,Corporate
LD-168552,Lela Donovan,Corporate
RR-195251,Rick Reed,Corporate
VB-217452,Victoria Brennan,Corporate
BN-114701,Brad Norvell,Corporate
MZ-175152,Mary Zewe,Corporate
CS-121752,Charles Sheldon,Corporate
KH-163302,Katharine Harms,Corporate
AS-102253,Alan Schoenberger,Corporate
KD-166151,Ken Dana,Corporate
JM-152651,Janet Molinari,Corporate
CS-122501,Chris Selesnick,Corporate
GH-144853,Gene Hale,Corporate
DG-133003,Deirdre Greer,Corporate
SP-206202,Stefania Perrino,Corporate
KB-165851,Ken Black,Corporate
FH-142751,Frank Hawley,Corporate
AR-103452,Alex Russell,Corporate
GZ-145451,George Zrebassa,Corporate
MH-174403,Mark Haberlin,Corporate
SM-209502,Suzanne McNair,Corporate
FW-143952,Fred Wasserman,Corporate
ME-180102,Michelle Ellison,Corporate
SG-208902,Susan Gilcrest,Corporate
QJ-192552,Quincy Jones,Corporate
CC-126103,Corey Catlett,Corporate
YS-218803,Yana Sorensen,Corporate
EM-138252,Elizabeth Moffitt,Corporate
SC-206953,Steve Chapman,Corporate
RA-198851,Ruben Ausman,Corporate
JG-158051,John Grady,Corporate
BB-115452,Brenda Bowman,Corporate
FC-143352,Fred Chung,Corporate
AJ-107802,Anthony Jacobs,Corporate
TS-214301,Tom Stivers,Corporate
RP-198553,Roy Phan,Corporate
BM-115752,Brendan Murry,Corporate
KB-166003,Ken Brennan,Corporate
SP-206502,Stephanie Phelps,Corporate
JW-152201,Jane Waco,Corporate
ON-187151,Odella Nelson,Corporate
DB-135552,Dorothy Badders,Corporate
KN-163903,Katherine Nockton,Corporate
KH-163301,Katharine Harms,Corporate
BB-115453,Brenda Bowman,Corporate
KS-163002,Karen Seio,Corporate
HW-149352,Helen Wasserman,Corporate
MH-177852,Maya Herman,Corporate
MY-182953,Muhammed Yedwab,Corporate
AC-104203,Alyssa Crouse,Corporate
JG-158053,John Grady,Corporate
ER-38552,Elpida Rittenbach,Corporate
MM-182802,Muhammed MacIntyre,Corporate
CA-123103,Christine Abelman,Corporate
GD-145902,Giulietta Dortch,Corporate
SP-106202,Stefania Perrino,Corporate
GD-145903,Giulietta Dortch,Corporate
KL-165551,Kelly Lampkin,Corporate
AH-100303,Aaron Hawkins,Corporate
EH-137652,Edward Hooks,Corporate
DM-133453,Denise Monton,Corporate
AB-106001,Ann Blume,Corporate
PB-192102,Phillip Breyer,Corporate
TS-212052,Thomas Seio,Corporate
AM-103602,Alice McCarthy,Corporate
MY-82952,Muhammed Yedwab,Corporate
CP-20851,Cathy Prescott,Corporate
TS-113701,Todd Sumrall,Corporate
DM-29553,Dario Medina,Corporate
FC-143351,Fred Chung,Corporate
PJ-188352,Patrick Jones,Corporate
KB-162402,Karen Bern,Corporate
CY-127452,Craig Yedwab,Corporate
KN-163902,Katherine Nockton,Corporate
GT-46351,Grant Thornton,Corporate
AR-104051,Allen Rosenblatt,Corporate
RR-95251,Rick Reed,Corporate
TB-211753,Thomas Boland,Corporate
TB-111752,Thomas Boland,Corporate
KH-66901,Kristen Hastings,Corporate
MP-79651,Michael Paige,Corporate
KS-163003,Karen Seio,Corporate
RP-192702,Rachel Payne,Corporate
MC-81301,Mike Caudle,Corporate
BF-9751,Barbara Fisher,Corporate
MS-79802,Michael Stewart,Corporate
HG-149651,Henry Goldwyn,Corporate
MY-82951,Muhammed Yedwab,Corporate
TB-213553,Todd Boyes,Corporate
MM-82801,Muhammed MacIntyre,Corporate
JC-61052,Julie Creighton,Corporate
GB-45303,George Bell,Corporate
DJ-35103,Don Jones,Corporate
TC-111451,Theresa Coyne,Corporate
BO-13501,Bill Overfelt,Corporate
AG-103003,Aleksandra Gannaway,Corporate
BF-109751,Barbara Fisher,Corporate
DS-131801,David Smith,Corporate
AS-102851,Alejandro Savely,Corporate
TZ-214451,Tom Zandusky,Corporate
JE-156101,Jim Epp,Corporate
AR-103451,Alex Russell,Corporate
SP-205451,Sibella Parks,Corporate
CS-118451,Cari Sayre,Corporate
JM-156552,Jim Mitchum,Corporate
RS-197652,Roland Schwarz,Corporate
HG-149652,Henry Goldwyn,Corporate
AY-105552,Andy Yotov,Corporate
SV-208151,Stuart Van,Corporate
ML-173953,Marina Lichtenstein,Corporate
BP-111852,Ben Peterman,Corporate
DV-130453,Darrin Van Huff,Corporate
JM-156553,Jim Mitchum,Corporate
MD-178602,Michael Dominguez,Corporate
RW-95402,Rick Wilson,Corporate
FM-142152,Filia McAdams,Corporate
MC-181302,Mike Caudle,Corporate
MK-179052,Michael Kennedy,Corporate
CJ-18751,Carl Jackson,Corporate
CS-22501,Chris Selesnick,Corporate
AS-100451,Aaron Smayling,Corporate
PC-87451,Pamela Coakley,Corporate
NC-186252,Noah Childs,Corporate
CP-120853,Cathy Prescott,Corporate
CP-23401,Christine Phan,Corporate
MY-173802,Maribeth Yedwab,Corporate
EM-140953,Eudokia Martin,Corporate
AJ-107803,Anthony Jacobs,Corporate
CY-127451,Craig Yedwab,Corporate
AH-100301,Aaron Hawkins,Corporate
SC-202602,Scott Cohen,Corporate
HE-48002,Harold Engle,Corporate
BP-111853,Ben Peterman,Corporate
DH-30752,Dave Hallsten,Corporate
DM-129551,Dario Medina,Corporate
DG-33001,Deirdre Greer,Corporate
HH-50101,Hilary Holden,Corporate
TC-209803,Tamara Chand,Corporate
AR-108253,Anthony Rawles,Corporate
GG-146501,Greg Guthrie,Corporate
FH-43651,Fred Hopkins,Corporate
AC-106151,Ann Chong,Corporate
CM-118153,Candace McMahon,Corporate
PW-190302,Pauline Webber,Corporate
RF-193453,Randy Ferguson,Corporate
TH-111153,Thea Hudgings,Corporate
BS-15902,Brendan Sweed,Corporate
TB-111751,Thomas Boland,Corporate
AB-6001,Ann Blume,Corporate
TC-111452,Theresa Coyne,Corporate
CS-121751,Charles Sheldon,Corporate
GH-44851,Gene Hale,Corporate
DH-130751,Dave Hallsten,Corporate
DM-133452,Denise Monton,Corporate
FW-43952,Fred Wasserman,Corporate
MK-79052,Michael Kennedy,Corporate
EB-137052,Ed Braxton,Corporate
BW-11102,Bart Watters,Corporate
KH-66902,Kristen Hastings,Corporate
BM-16502,Brian Moss,Corporate
TC-211453,Theresa Coyne,Corporate
LR-170352,Lisa Ryan,Corporate
MH-74402,Mark Haberlin,Corporate
HE-148001,Harold Engle,Corporate
NG-83552,Nat Gilpin,Corporate
BB-109901,Barry Blumstein,Corporate
TS-213702,Todd Sumrall,Corporate
CK-127602,Cyma Kinney,Corporate
RR-195253,Rick Reed,Corporate
BP-110502,Barry Pond,Corporate
TC-209801,Tamara Chand,Corporate
MH-76202,Matt Hagelstein,Corporate
NC-185352,Nick Crebassa,Corporate
SC-107702,Stewart Carmichael,Corporate
MG-82052,Mitch Gastineau,Corporate
DK-131502,David Kendrick,Corporate
SG-208901,Susan Gilcrest,Corporate
CA-123102,Christine Abelman,Corporate
AS-102852,Alejandro Savely,Corporate
AO-108102,Anthony O'Donnell,Corporate
RW-96302,Rob Williams,Corporate
GH-44852,Gene Hale,Corporate
DM-35252,Don Miller,Corporate
AG-4952,Andrew Gjertsen,Corporate
CP-120852,Cathy Prescott,Corporate
JE-161653,Justin Ellison,Corporate
DW-135851,Dorothy Wardle,Corporate
SS-101402,Saphhira Shifley,Corporate
BP-110952,Bart Pistole,Corporate
AH-100302,Aaron Hawkins,Corporate
DB-131203,David Bremer,Corporate
NS-186402,Noel Staavos,Corporate
TZ-214453,Tom Zandusky,Corporate
Dl-136001,Dorris liebe,Corporate
NG-83553,Nat Gilpin,Corporate
AB-6002,Ann Blume,Corporate
AR-8252,Anthony Rawles,Corporate
TC-109802,Tamara Chand,Corporate
GM-46952,Greg Maxwell,Corporate
CA-23102,Christine Abelman,Corporate
RS-94203,Ricardo Sperren,Corporate
MC-81302,Mike Caudle,Corporate
ND-84603,Neil Ducich,Corporate
DM-35253,Don Miller,Corporate
CS-24902,Cindy Schnelling,Corporate
PW-90302,Pauline Webber,Corporate
LS-72001,Luke Schmidt,Corporate
MC-76352,Matthew Clasen,Corporate
MD-78601,Michael Dominguez,Corporate
BM-16503,Brian Moss,Corporate
TS-112052,Thomas Seio,Corporate
PB-92102,Phillip Breyer,Corporate
SW-107553,Steven Ward,Corporate
AG-3002,Aleksandra Gannaway,Corporate
MK-79053,Michael Kennedy,Corporate
SH-106351,Stefanie Holloman,Corporate
BW-11103,Bart Watters,Corporate
SV-108153,Stuart Van,Corporate
GZ-45453,George Zrebassa,Corporate
AH-1953,Alan Haines,Corporate
AH-753,Adam Hart,Corporate
EB-39752,Erica Bern,Corporate
MZ-75153,Mary Zewe,Corporate
GD-45902,Giulietta Dortch,Corporate
CS-22502,Chris Selesnick,Corporate
JE-61652,Justin Ellison,Corporate
DM-33452,Denise Monton,Corporate
BM-15752,Brendan Murry,Corporate
AO-8103,Anthony O'Donnell,Corporate
PC-87452,Pamela Coakley,Corporate
LS-69453,Linda Southworth,Corporate
AS-2852,Alejandro Savely,Corporate
RA-98853,Ruben Ausman,Corporate
DV-30452,Darrin Van Huff,Corporate
SH-99752,Sally Hughsby,Corporate
SB-102901,Sean Braxton,Corporate
KN-63902,Katherine Nockton,Corporate
HH-50102,Hilary Holden,Corporate
FC-43352,Fred Chung,Corporate
AM-3602,Alice McCarthy,Corporate
BF-12752,Beth Fritzler,Corporate
TT-112652,Tim Taslimi,Corporate
LR-70352,Lisa Ryan,Corporate
JW-52202,Jane Waco,Corporate
MF-82502,Monica Federle,Corporate
KC-62552,Karen Carlisle,Corporate
BP-10952,Bart Pistole,Corporate
RS-97651,Roland Schwarz,Corporate
EM-38101,Eleni McCrary,Corporate
DB-31201,David Bremer,Corporate
AC-6151,Ann Chong,Corporate
JK-53251,Jason Klamczynski,Corporate
NB-85801,Nicole Brennan,Corporate
LR-70351,Lisa Ryan,Corporate
BB-9901,Barry Blumstein,Corporate
CS-18451,Cari Sayre,Corporate
RP-92701,Rachel Payne,Corporate
MC-76051,Matt Connell,Corporate
HM-48601,Harry Marie,Corporate
TH-111151,Thea Hudgings,Corporate
MH-77851,Maya Herman,Corporate
JS-55951,Jill Stevenson,Corporate
EB-37051,Ed Braxton,Corporate
KB-62401,Karen Bern,Corporate
MF-82501,Monica Federle,Corporate
AY-5551,Andy Yotov,Corporate
JM-56551,Jim Mitchum,Corporate
AG-5251,Andy Gerbode,Corporate
KS-63001,Karen Seio,Corporate
AC-4201,Alyssa Crouse,Corporate
MF-76651,Maureen Fritzler,Corporate
KD-64951,Keith Dawkins,Corporate
BF-10201,Barry Französisch,Corporate
TP-115651,Tracy Poddar,Corporate
MG-82051,Mitch Gastineau,Corporate
FH-42751,Frank Hawley,Corporate
GM-46951,Greg Maxwell,Corporate
GB-45301,George Bell,Corporate
DJ-34201,Denny Joy,Corporate
DK-28351,Damala Kotsonis,Corporate
LC-69301,Linda Cazamias,Corporate
TH-112351,Tiffany House,Corporate
DK-31501,David Kendrick,Corporate
TS-114301,Tom Stivers,Corporate
SF-109651,Sylvia Foulston,Corporate
EM-40951,Eudokia Martin,Corporate
NB-86551,Nona Balk,Corporate
AR-8251,Anthony Rawles,Corporate
AS-451,Aaron Smayling,Corporate
FW-43951,Fred Wasserman,Corporate
CY-27451,Craig Yedwab,Corporate
NC-86251,Noah Childs,Corporate
ML-73951,Marina Lichtenstein,Corporate
MC-75901,Matt Collister,Corporate
HE-48001,Harold Engle,Corporate
VB-117451,Victoria Brennan,Corporate
DB-29701,Darren Budd,Corporate
AJ-7951,Anthony Johnson,Corporate
CS-24901,Cindy Schnelling,Corporate
KH-63301,Katharine Harms,Corporate
CM-18301,Cari MacIntyre,Corporate
DP-31051,Dave Poirier,Corporate
LW-69901,Lindsay Williams,Corporate
SM-209503,Suzanne McNair,Corporate
NG-83551,Nat Gilpin,Corporate
DB-131202,David Bremer,Corporate
BF-112751,Beth Fritzler,Corporate
MC-176351,Matthew Clasen,Corporate
SC-106951,Steve Chapman,Corporate
LC-169301,Linda Cazamias,Corporate
NS-186401,Noel Staavos,Corporate
DP-31052,Dave Poirier,Corporate
BF-110202,Barry Französisch,Corporate
HK-148903,Heather Kirkland,Corporate
FW-143951,Fred Wasserman,Corporate
AJ-107952,Anthony Johnson,Corporate
NB-85802,Nicole Brennan,Corporate
BM-16501,Brian Moss,Corporate
DL-34951,Dionis Lloyd,Corporate
EB-139752,Erica Bern,Corporate
BS-115903,Brendan Sweed,Corporate
SH-206351,Stefanie Holloman,Corporate
SP-105451,Sibella Parks,Corporate
DM-33451,Denise Monton,Corporate
MF-176651,Maureen Fritzler,Corporate
LA-67802,Laura Armstrong,Corporate
EM-40953,Eudokia Martin,Corporate
CA-19652,Carol Adams,Corporate
BF-112752,Beth Fritzler,Corporate
JW-152203,Jane Waco,Corporate
KS-63002,Karen Seio,Corporate
DW-131951,David Wiener,Corporate
BM-115751,Brendan Murry,Corporate
AR-3452,Alex Russell,Corporate
KB-165853,Ken Black,Corporate
MW-182352,Mitch Willingham,Corporate
KN-164502,Kean Nguyen,Corporate
GR-145601,Georgia Rosenberg,Corporate
HK-148902,Heather Kirkland,Corporate
PC-187453,Pamela Coakley,Corporate
MW-82352,Mitch Willingham,Corporate
CM-127153,Craig Molinari,Corporate
GZ-145452,George Zrebassa,Corporate
ES-140803,Erin Smith,Corporate
LW-68252,Laurel Workman,Corporate
JS-155951,Jill Stevenson,Corporate
YC-118952,Yoseph Carroll,Corporate
LW-169903,Lindsay Williams,Corporate
JS-155953,Jill Stevenson,Corporate
QJ-192551,Quincy Jones,Corporate
CK-127601,Cyma Kinney,Corporate
RA-98852,Ruben Ausman,Corporate
DB-135553,Dorothy Badders,Corporate
MF-182503,Monica Federle,Corporate
DW-31951,David Wiener,Corporate
TT-212651,Tim Taslimi,Corporate
CM-118152,Candace McMahon,Corporate
AS-100452,Aaron Smayling,Corporate
NB-185803,Nicole Brennan,Corporate
MC-181303,Mike Caudle,Corporate
DP-131051,Dave Poirier,Corporate
CK-27602,Cyma Kinney,Corporate
VW-217752,Victoria Wilson,Corporate
GD-145901,Giulietta Dortch,Corporate
TS-213701,Todd Sumrall,Corporate
RB-196452,Robert Barroso,Corporate
JR-62101,Justin Ritter,Corporate
MH-74403,Mark Haberlin,Corporate
MC-175902,Matt Collister,Corporate
KM-162252,Kalyca Meade,Corporate
AG-5252,Andy Gerbode,Corporate
MC-176052,Matt Connell,Corporate
TZ-114451,Tom Zandusky,Corporate
SS-201401,Saphhira Shifley,Corporate
JB-54002,Jennifer Braxton,Corporate
BS-113801,Bill Stewart,Corporate
BB-15451,Brenda Bowman,Corporate
KB-66001,Ken Brennan,Corporate
JE-61651,Justin Ellison,Corporate
CV-28052,Cynthia Voltz,Corporate
CB-125353,Claudia Bergmann,Corporate
PJ-88352,Patrick Jones,Corporate
SP-108601,Sung Pak,Corporate
KC-162551,Karen Carlisle,Corporate
BP-10951,Bart Pistole,Corporate
MF-176652,Maureen Fritzler,Corporate
BW-11101,Bart Watters,Corporate
DW-35852,Dorothy Wardle,Corporate
JW-152202,Jane Waco,Corporate
TH-211152,Thea Hudgings,Corporate
JC-161052,Julie Creighton,Corporate
BT-113952,Bill Tyler,Corporate
GK-146201,Grace Kelly,Corporate
DK-32251,Dean Katz,Corporate
BS-13652,Bill Shonely,Corporate
BM-115753,Brendan Murry,Corporate
FA-142301,Frank Atkinson,Corporate
EH-137653,Edward Hooks,Corporate
LT-167653,Larry Tron,Consumer
CS-119503,Carlos Soltero,Consumer
RO-97801,Rose O'Brian,Consumer
PF-191201,Peter Fuller,Consumer
LP-170953,Liz Preis,Consumer
JB-160003,Joy Bell-,Consumer
LR-169151,Lena Radford,Consumer
BD-115003,Bradley Drucker,Consumer
MD-73501,Maribeth Dona,Consumer
AH-104651,Amy Hunt,Consumer
NR-185503,Nick Radford,Consumer
PS-187602,Pamela Stobb,Consumer
CK-122052,Chloris Kastensmidt,Consumer
GA-145152,George Ashbrook,Consumer
SC-200203,Sam Craven,Consumer
JW-159551,Joni Wasserman,Consumer
PG-188951,Paul Gonzalez,Consumer
JM-158652,John Murray,Consumer
BP-112301,Benjamin Patterson,Consumer
AR-105101,Andrew Roberts,Consumer
LC-168851,Lena Creighton,Consumer
LH-170203,Lisa Hazard,Consumer
SP-209202,Susan Pistek,Consumer
LL-168401,Lauren Leatherbury,Consumer
DL-133303,Denise Leinenbach,Consumer
RK-193002,Ralph Kennedy,Consumer
JK-57301,Joe Kamberova,Consumer
BE-14102,Bobby Elias,Consumer
MO-175003,Mary O'Rourke,Consumer
AP-109153,Arthur Prichep,Consumer
BW-112001,Ben Wallace,Consumer
MC-172752,Marc Crier,Consumer
BD-116202,Brian DeCherney,Consumer
SJ-205002,Shirley Jackson,Consumer
ST-205303,Shui Tom,Consumer
CC-26702,Craig Carreira,Consumer
TG-216402,Trudy Glocke,Consumer
EM-140653,Erin Mull,Consumer
BO-114253,Bobby Odegard,Consumer
AG-109002,Arthur Gainer,Consumer
JH-61803,Justin Hirsh,Consumer
MM-180552,Michelle Moray,Consumer
TB-212802,Toby Braunhardt,Consumer
MS-178302,Melanie Seite,Consumer
RB-93601,Raymond Buch,Consumer
FH-143502,Fred Harton,Consumer
HG-150252,Hunter Glantz,Consumer
MH-174553,Mark Hamilton,Consumer
BD-13202,Bill Donatelli,Consumer
JH-161802,Justin Hirsh,Consumer
LB-167352,Larry Blacks,Consumer
KH-165101,Keith Herrera,Consumer
PG-88202,Patrick Gardner,Consumer
DC-128503,Dan Campbell,Consumer
AB-100152,Aaron Bergman,Consumer
ST-205302,Shui Tom,Consumer
JB-160002,Joy Bell-,Consumer
IL-151003,Ivan Liston,Consumer
JS-60301,Joy Smith,Consumer
RE-94502,Richard Eichhorn,Consumer
NP-187003,Nora Preis,Consumer
DO-134351,Denny Ordway,Consumer
PF-191202,Peter Fuller,Consumer
CL-125653,Clay Ludtke,Consumer
SJ-202152,Sarah Jordon,Consumer
SW-102752,Scott Williamson,Consumer
JR-157003,Jocasta Rupert,Consumer
NG-184303,Nathan Gelder,Consumer
NM-185203,Neoma Murray,Consumer
ES-40201,Erica Smith,Consumer
AS-102401,Alan Shonely,Consumer
DN-36901,Duane Noonan,Consumer
NF-183852,Natalie Fritzler,Consumer
DD-135703,Dorothy Dickinson,Consumer
FO-143052,Frank Olsen,Consumer
JK-57302,Joe Kamberova,Consumer
TS-216103,Troy Staebel,Consumer
CV-122953,Christina VanderZanden,Consumer
MV-174851,Mark Van Huff,Consumer
DB-130601,Dave Brooks,Consumer
JD-160601,Julia Dunbar,Consumer
BT-116802,Brian Thompson,Consumer
RB-95701,Rob Beeghly,Consumer
JS-58802,John Stevenson,Consumer
ML-182652,Muhammed Lee,Consumer
AW-108402,Anthony Witt,Consumer
MW-182203,Mitch Webber,Consumer
PB-191503,Philip Brown,Consumer
TD-209952,Tamara Dahlen,Consumer
JH-54301,Jennifer Halladay,Consumer
LH-171552,Logan Haushalter,Consumer
ML-174102,Maris LaWare,Consumer
NG-184302,Nathan Gelder,Consumer
LL-168402,Lauren Leatherbury,Consumer
CK-122051,Chloris Kastensmidt,Consumer
LT-171103,Liz Thompson,Consumer
JC-153402,Jasper Cacioppo,Consumer
PJ-190152,Pauline Johnson,Consumer
AF-108703,Art Ferguson,Consumer
SE-201102,Sanjit Engle,Consumer
TB-210551,Ted Butterfield,Consumer
CC-124751,Cindy Chapman,Consumer
JL-158502,John Lucas,Consumer
KW-165703,Kelly Williams,Consumer
ES-140202,Erica Smith,Consumer
SV-103652,Seth Vernon,Consumer
NW-84002,Natalie Webber,Consumer
CC-123701,Christopher Conant,Consumer
JF-154903,Jeremy Farry,Consumer
AB-101503,Aimee Bixby,Consumer
SC-200202,Sam Craven,Consumer
JL-155053,Jeremy Lonsdale,Consumer
JM-158653,John Murray,Consumer
LC-70501,Liz Carlisle,Consumer
JF-154153,Jennifer Ferguson,Consumer
AB-1053,Adrian Barton,Consumer
RD-195852,Rob Dowd,Consumer
SH-203952,Shahid Hopkins,Consumer
RO-197802,Rose O'Brian,Consumer
RM-93751,Raymond Messe,Consumer
GM-146801,Greg Matthias,Consumer
NR-185502,Nick Radford,Consumer
GB-45751,Giulietta Baptist,Consumer
EC-40501,Erin Creighton,Consumer
AI-108553,Arianne Irving,Consumer
MO-175002,Mary O'Rourke,Consumer
MV-174852,Mark Van Huff,Consumer
TS-216102,Troy Staebel,Consumer
SJ-202151,Sarah Jordon,Consumer
TB-115201,Tracy Blumstein,Consumer
DB-136151,Doug Bickford,Consumer
LH-169002,Lena Hernandez,Consumer
SM-100051,Sally Matthias,Consumer
JK-156253,Jim Karlsson,Consumer
JC-57751,John Castell,Consumer
CL-25652,Clay Ludtke,Consumer
PF-191203,Peter Fuller,Consumer
MC-178453,Michael Chen,Consumer
TH-211003,Thea Hendricks,Consumer
TM-214903,Tony Molinari,Consumer
EG-139003,Emily Grady,Consumer
SV-207853,Stewart Visinsky,Consumer
GT-47551,Guy Thornton,Consumer
GM-44401,Gary McGarr,Consumer
PF-191653,Philip Fox,Consumer
BE-14101,Bobby Elias,Consumer
BM-17851,Bryan Mills,Consumer
SG-206053,Speros Goranitis,Consumer
AH-105852,Angele Hood,Consumer
JF-155652,Jill Fjeld,Consumer
CA-22652,Christina Anderson,Consumer
JK-52051,Jamie Kunitz,Consumer
RA-199153,Russell Applegate,Consumer
SG-204703,Sheri Gordon,Consumer
RH-96002,Rob Haberlin,Consumer
JH-154301,Jennifer Halladay,Consumer
DB-134053,Denny Blanton,Consumer
BG-117403,Bruce Geld,Consumer
BD-117703,Bryan Davis,Consumer
PF-92252,Phillip Flathmann,Consumer
RB-193603,Raymond Buch,Consumer
